"dgns_cd","longdesc","shortdesc","version","fyear"
"01365","Tuberculous encephalitis or myelitis, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically","TB encephalitis-histo dx",32,2015
"01366","Tuberculous encephalitis or myelitis, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]","TB encephalitis-oth test",32,2015
"01380","Other specified tuberculosis of central nervous system, unspecified","Cns TB NEC-unspec",32,2015
"01381","Other specified tuberculosis of central nervous system, bacteriological or histological examination not done","Cns TB NEC-no exam",32,2015
"01382","Other specified tuberculosis of central nervous system, bacteriological or histological examination unknown (at present)","Cns TB NEC-exam unkn",32,2015
"01383","Other specified tuberculosis of central nervous system, tubercle bacilli found (in sputum) by microscopy","Cns TB NEC-micro dx",32,2015
"01384","Other specified tuberculosis of central nervous system, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture","Cns TB NEC-cult dx",32,2015
"01385","Other specified tuberculosis of central nervous system, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically","Cns TB NEC-histo dx",32,2015
"01386","Other specified tuberculosis of central nervous system, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]","Cns TB NEC-oth test",32,2015
"01390","Unspecified tuberculosis of central nervous system, unspecified","Cns TB NOS-unspec",32,2015
"01391","Unspecified tuberculosis of central nervous system, bacteriological or histological examination not done","Cns TB NOS-no exam",32,2015
"01392","Unspecified tuberculosis of central nervous system, bacteriological or histological examination unknown (at present)","Cns TB NOS-exam unkn",32,2015
"01393","Unspecified tuberculosis of central nervous system, tubercle bacilli found (in sputum) by microscopy","Cns TB NOS-micro dx",32,2015
"01394","Unspecified tuberculosis of central nervous system, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture","Cns TB NOS-cult dx",32,2015
"01395","Unspecified tuberculosis of central nervous system, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically","Cns TB NOS-histo dx",32,2015
"01396","Unspecified tuberculosis of central nervous system, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]","Cns TB NOS-oth test",32,2015
"01400","Tuberculous peritonitis, unspecified","TB peritonitis-unspec",32,2015
"01401","Tuberculous peritonitis, bacteriological or histological examination not done","TB peritonitis-no exam",32,2015
"01402","Tuberculous peritonitis, bacteriological or histological examination unknown (at present)","TB peritonitis-exam unkn",32,2015
"01403","Tuberculous peritonitis, tubercle bacilli found (in sputum) by microscopy","TB peritonitis-micro dx",32,2015
"01404","Tuberculous peritonitis, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture","TB peritonitis-cult dx",32,2015
"01405","Tuberculous peritonitis, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically","TB peritonitis-histo dx",32,2015
"01406","Tuberculous peritonitis, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]","TB peritonitis-oth test",32,2015
"01480","Other tuberculosis of intestines, peritoneum, and mesenteric glands, unspecified","Intestinal TB NEC-unspec",32,2015
"01481","Other tuberculosis of intestines, peritoneum, and mesenteric glands, bacteriological or histological examination not done","Intestin TB NEC-no exam",32,2015
"01482","Other tuberculosis of intestines, peritoneum, and mesenteric glands, bacteriological or histological examination unknown (at present)","Intest TB NEC-exam unkn",32,2015
"01483","Other tuberculosis of intestines, peritoneum, and mesenteric glands, tubercle bacilli found (in sputum) by microscopy","Intestin TB NEC-micro dx",32,2015
"01484","Other tuberculosis of intestines, peritoneum, and mesenteric glands, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture","Intestin TB NEC-cult dx",32,2015
"01485","Other tuberculosis of intestines, peritoneum, and mesenteric glands, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically","Intestin TB NEC-histo dx",32,2015
"01486","Other tuberculosis of intestines, peritoneum, and mesenteric glands, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]","Intestin TB NEC-oth test",32,2015
"01500","Tuberculosis of vertebral column, unspecified","TB of vertebra-unspec",32,2015
"01501","Tuberculosis of vertebral column, bacteriological or histological examination not done","TB of vertebra-no exam",32,2015
"01502","Tuberculosis of vertebral column, bacteriological or histological examination unknown (at present)","TB of vertebra-exam unkn",32,2015
"01503","Tuberculosis of vertebral column, tubercle bacilli found (in sputum) by microscopy","TB of vertebra-micro dx",32,2015
"01504","Tuberculosis of vertebral column, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture","TB of vertebra-cult dx",32,2015
"01505","Tuberculosis of vertebral column, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically","TB of vertebra-histo dx",32,2015
"01506","Tuberculosis of vertebral column, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]","TB of vertebra-oth test",32,2015
"01510","Tuberculosis of hip, unspecified","TB of hip-unspec",32,2015
"01511","Tuberculosis of hip, bacteriological or histological examination not done","TB of hip-no exam",32,2015
"01512","Tuberculosis of hip, bacteriological or histological examination unknown (at present)","TB of hip-exam unkn",32,2015
"01513","Tuberculosis of hip, tubercle bacilli found (in sputum) by microscopy","TB of hip-micro dx",32,2015
"01514","Tuberculosis of hip, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture","TB of hip-cult dx",32,2015
"01515","Tuberculosis of hip, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically","TB of hip-histo dx",32,2015
"01516","Tuberculosis of hip, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]","TB of hip-oth test",32,2015
"01520","Tuberculosis of knee, unspecified","TB of knee-unspec",32,2015
"01521","Tuberculosis of knee, bacteriological or histological examination not done","TB of knee-no exam",32,2015
"01522","Tuberculosis of knee, bacteriological or histological examination unknown (at present)","TB of knee-exam unkn",32,2015
"01523","Tuberculosis of knee, tubercle bacilli found (in sputum) by microscopy","TB of knee-micro dx",32,2015
"01524","Tuberculosis of knee, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture","TB of knee-cult dx",32,2015
"01525","Tuberculosis of knee, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically","TB of knee-histo dx",32,2015
"01526","Tuberculosis of knee, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]","TB of knee-oth test",32,2015
"01550","Tuberculosis of limb bones, unspecified","TB of limb bones-unspec",32,2015
"01551","Tuberculosis of limb bones, bacteriological or histological examination not done","TB limb bones-no exam",32,2015
"01552","Tuberculosis of limb bones, bacteriological or histological examination unknown (at present)","TB limb bones-exam unkn",32,2015
"01553","Tuberculosis of limb bones, tubercle bacilli found (in sputum) by microscopy","TB limb bones-micro dx",32,2015
"01554","Tuberculosis of limb bones, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture","TB limb bones-cult dx",32,2015
"01555","Tuberculosis of limb bones, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically","TB limb bones-histo dx",32,2015
"01556","Tuberculosis of limb bones, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]","TB limb bones-oth test",32,2015
"01560","Tuberculosis of mastoid, unspecified","TB of mastoid-unspec",32,2015
"01561","Tuberculosis of mastoid, bacteriological or histological examination not done","TB of mastoid-no exam",32,2015
"01562","Tuberculosis of mastoid, bacteriological or histological examination unknown (at present)","TB of mastoid-exam unkn",32,2015
"01563","Tuberculosis of mastoid, tubercle bacilli found (in sputum) by microscopy","TB of mastoid-micro dx",32,2015
"01564","Tuberculosis of mastoid, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture","TB of mastoid-cult dx",32,2015
"01565","Tuberculosis of mastoid, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically","TB of mastoid-histo dx",32,2015
"01566","Tuberculosis of mastoid, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]","TB of mastoid-oth test",32,2015
"01570","Tuberculosis of other specified bone, unspecified","TB of bone NEC-unspec",32,2015
"01571","Tuberculosis of other specified bone, bacteriological or histological examination not done","TB of bone NEC-no exam",32,2015
"01572","Tuberculosis of other specified bone, bacteriological or histological examination unknown (at present)","TB of bone NEC-exam unkn",32,2015
"01573","Tuberculosis of other specified bone, tubercle bacilli found (in sputum) by microscopy","TB of bone NEC-micro dx",32,2015
"01574","Tuberculosis of other specified bone, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture","TB of bone NEC-cult dx",32,2015
"01575","Tuberculosis of other specified bone, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically","TB of bone NEC-histo dx",32,2015
"01576","Tuberculosis of other specified bone, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]","TB of bone NEC-oth test",32,2015
"01580","Tuberculosis of other specified joint, unspecified","TB of joint NEC-unspec",32,2015
"01581","Tuberculosis of other specified joint, bacteriological or histological examination not done","TB of joint NEC-no exam",32,2015
"01582","Tuberculosis of other specified joint, bacteriological or histological examination unknown (at present)","TB joint NEC-exam unkn",32,2015
"01583","Tuberculosis of other specified joint, tubercle bacilli found (in sputum) by microscopy","TB of joint NEC-micro dx",32,2015
"01584","Tuberculosis of other specified joint, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture","TB of joint NEC-cult dx",32,2015
"01585","Tuberculosis of other specified joint, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically","TB of joint NEC-histo dx",32,2015
"01586","Tuberculosis of other specified joint, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]","TB of joint NEC-oth test",32,2015
